timestamp,heart_rate,enhanced_speed,cadence,power,position_lat,position_long,distance,temperature,fractional_cadence,enhanced_altitude,enhanced_respiration_rate,accumulated_power,unknown_field_0,unknown_field_1,unknown_field_4,unknown_field_8,unknown_field_90,unknown_field_134,unknown_field_137,unknown_field_138,unknown_field_144
Timestamp(2025-03-11T15:26:59+01:00),133,7.1100,83,180,551156159,174111213,687.4100,SInt8(18),0.0000,570.8000,37.2100,30948,,,,,,100,99,99,133
Timestamp(2025-03-11T15:27:00+01:00),133,7.0820,84,184,551156910,174111104,694.5200,SInt8(18),0.0000,571.0000,37.2100,31132,,,,,,100,99,99,133
Timestamp(2025-03-11T15:27:01+01:00),134,7.2690,84,164,551157688,174111032,701.9000,SInt8(18),0.0000,571.0000,37.2100,31296,,,,,,100,99,99,134
Timestamp(2025-03-11T15:27:02+01:00),133,7.0910,85,186,551158420,174110924,708.9400,SInt8(18),0.0000,571.2000,37.2100,31482,,,,,,100,99,99,133
Timestamp(2025-03-11T15:27:03+01:00),132,7.1940,86,194,551159172,174110840,715.8200,SInt8(18),0.0000,571.2000,37.2100,31676,,,,,,100,99,99,132
Timestamp(2025-03-11T15:27:04+01:00),132,7.3150,87,182,551159943,174110864,722.8800,SInt8(18),0.0000,571.2000,34.6500,31858,,,,,,100,99,99,132
Timestamp(2025-03-11T15:27:05+01:00),131,7.2870,86,171,551160717,174110909,730.0500,SInt8(18),0.0000,571.2000,34.6500,32029,,,,,,100,99,99,131
Timestamp(2025-03-11T15:27:06+01:00),131,7.4460,87,168,551161519,174110983,737.5500,SInt8(18),0.0000,571.2000,34.6500,32197,,,,,,100,99,99,131
Timestamp(2025-03-11T15:27:07+01:00),130,7.5390,86,182,551162320,174111065,744.6600,SInt8(18),0.0000,571.2000,34.6500,32379,,,,,,,99,99,130
Timestamp(2025-03-11T15:27:08+01:00),130,7.5580,79,216,551163141,174111199,751.9900,SInt8(18),0.0000,571.2000,34.6500,32595,,,,,,100,99,99,130
Timestamp(2025-03-11T15:27:09+01:00),131,7.6510,76,279,551164007,174111340,759.9900,SInt8(18),0.0000,571.2000,32.9400,32874,,,,,,100,99,99,131
Timestamp(2025-03-11T15:27:10+01:00),132,7.7820,74,193,551164884,174111489,768.2300,SInt8(18),0.0000,571.2000,32.9400,33067,,,,,,100,99,99,132
Timestamp(2025-03-11T15:27:11+01:00),133,7.8470,66,253,551165749,174111736,776.2600,SInt8(18),0.0000,571.2000,32.9400,33320,,,,,,,99,99,133
Timestamp(2025-03-11T15:27:12+01:00),134,7.9960,65,262,551166610,174112123,784.4000,SInt8(18),0.0000,571.2000,32.9400,33582,,,,,,100,99,99,134
Timestamp(2025-03-11T15:27:13+01:00),135,7.9500,65,253,551167439,174112576,792.5100,SInt8(18),0.0000,571.2000,32.9400,33835,,,,,,100,99,99,135
Timestamp(2025-03-11T15:27:14+01:00),136,7.9120,65,0,551168222,174113139,800.6300,SInt8(18),0.0000,571.2000,31.4100,33835,,,,,,100,99,99,136
Timestamp(2025-03-11T15:27:15+01:00),136,7.6420,65,0,551168842,174113926,808.2100,SInt8(18),0.0000,571.0000,31.4100,33835,,,,,,100,99,99,136
Timestamp(2025-03-11T15:27:16+01:00),135,7.1380,0,0,551169204,174114911,815.2800,SInt8(18),0.0000,571.0000,31.4100,33835,,,,,,100,99,99,135
Timestamp(2025-03-11T15:27:17+01:00),134,7.2590,20,33,551169343,174116062,822.6800,SInt8(18),0.0000,571.0000,31.4100,33868,,,,,,100,99,99,134
Timestamp(2025-03-11T15:27:18+01:00),134,7.5020,39,143,551169342,174117243,829.9100,SInt8(18),0.0000,571.0000,32.7500,34011,,,,,,,99,99,134
Timestamp(2025-03-11T15:27:19+01:00),132,8.0240,67,212,551169282,174118520,837.7500,SInt8(18),0.0000,571.0000,32.7500,34223,,,,,,100,99,99,132
Timestamp(2025-03-11T15:27:20+01:00),132,8.6220,70,237,551169046,174119948,846.9600,SInt8(18),0.0000,570.8000,32.7500,34460,,,,,,100,99,99,132
Timestamp(2025-03-11T15:27:21+01:00),132,8.8080,72,260,551168915,174121338,855.9800,SInt8(18),0.0000,570.6000,32.7500,34720,,,,,,100,99,99,132
Timestamp(2025-03-11T15:27:22+01:00),131,9.2000,74,277,551168756,174122812,865.4500,SInt8(18),0.0000,570.4000,32.7500,34997,,,,,,100,99,99,131
Timestamp(2025-03-11T15:27:23+01:00),131,9.2280,75,271,551168591,174124295,875.6400,SInt8(18),0.0000,570.2000,30.8900,35268,,,,,,100,99,99,131
Timestamp(2025-03-11T15:27:24+01:00),130,9.4330,77,272,551168431,174125807,885.7200,SInt8(18),0.0000,570.0000,30.8900,35540,,,,,,,99,99,130
Timestamp(2025-03-11T15:27:25+01:00),130,9.3590,78,220,551168261,174127256,895.3300,SInt8(18),0.0000,569.8000,30.8900,35760,,,,,,100,99,99,130
Timestamp(2025-03-11T15:27:26+01:00),130,9.5080,77,291,551168088,174128734,904.8000,SInt8(18),0.0000,569.8000,30.8900,36051,,,,,,100,99,99,130
Timestamp(2025-03-11T15:27:27+01:00),130,9.5270,79,258,551167896,174130232,914.5400,SInt8(18),0.0000,569.6000,30.8900,36309,,,,,,100,99,99,130
Timestamp(2025-03-11T15:27:28+01:00),130,9.4710,79,228,551167755,174131733,924.1700,SInt8(18),0.0000,569.6000,30.8900,36537,,,,,,100,99,99,130
Timestamp(2025-03-11T15:27:29+01:00),130,9.4050,79,170,551167622,174133250,934.2900,SInt8(18),0.0000,569.6000,29.6400,36707,,,,,,100,99,99,130
Timestamp(2025-03-11T15:27:30+01:00),130,9.4240,78,184,551167487,174134762,944.4700,SInt8(18),0.0000,569.4000,29.6400,36891,,,,,,100,99,99,130
Timestamp(2025-03-11T15:27:31+01:00),130,9.3030,78,215,551167359,174136217,954.2900,SInt8(18),0.0000,569.4000,29.6400,37106,,,,,,,99,99,130
Timestamp(2025-03-11T15:27:32+01:00),130,9.1630,77,206,551167204,174137618,963.5500,SInt8(18),0.0000,569.4000,29.6400,37312,,,,,,100,99,99,130
Timestamp(2025-03-11T15:27:33+01:00),129,9.0970,84,210,551167057,174139005,972.9000,SInt8(18),0.0000,569.4000,29.6400,37522,,,,,,100,99,99,129
Timestamp(2025-03-11T15:27:34+01:00),130,9.1250,91,172,551166935,174140371,981.9400,SInt8(18),0.0000,569.2000,29.6000,37694,,,,,,100,99,99,130
Timestamp(2025-03-11T15:27:35+01:00),130,9.1160,91,218,551166822,174141722,990.7200,SInt8(18),0.0000,569.2000,29.6000,37912,,,,,,100,99,99,130
Timestamp(2025-03-11T15:27:36+01:00),130,9.0040,90,156,551166719,174143069,999.2700,SInt8(18),0.0000,569.0000,29.6000,38068,,,,,,100,99,99,130
Timestamp(2025-03-11T15:27:37+01:00),130,8.9570,90,173,551166626,174144423,1008.1000,SInt8(18),0.0000,569.0000,29.6000,38241,,,,,,100,99,99,130
Timestamp(2025-03-11T15:27:38+01:00),130,8.9670,89,193,551166541,174145791,1016.8300,SInt8(18),0.0000,568.8000,30.7600,38434,,,,,,100,99,99,130
Timestamp(2025-03-11T15:27:39+01:00),131,8.9480,89,197,551166441,174147152,1025.8100,SInt8(18),0.0000,568.8000,30.7600,38631,,,,,,100,99,99,131
Timestamp(2025-03-11T15:27:40+01:00),131,8.9480,89,150,551166306,174148501,1034.4700,SInt8(18),0.0000,568.8000,30.7600,38781,,,,,,100,99,99,131
Timestamp(2025-03-11T15:27:41+01:00),130,8.9110,89,160,551166169,174149856,1043.2600,SInt8(18),0.0000,568.8000,30.7600,38941,,,,,,,99,99,130
Timestamp(2025-03-11T15:27:42+01:00),130,8.8270,89,177,551166045,174151214,1052.0300,SInt8(18),0.0000,568.8000,30.7600,39118,,,,,,100,99,99,130
Timestamp(2025-03-11T15:27:43+01:00),130,8.8080,88,179,551165933,174152575,1060.9300,SInt8(18),0.0000,568.8000,30.7600,39297,,,,,,100,99,99,130
Timestamp(2025-03-11T15:27:44+01:00),129,8.7990,88,165,551165834,174153938,1069.6000,SInt8(18),0.0000,568.8000,31.1400,39462,,,,,,100,99,99,129
Timestamp(2025-03-11T15:27:45+01:00),130,8.8180,88,186,551165700,174155316,1078.8200,SInt8(18),0.0000,568.8000,31.1400,39648,,,,,,100,99,99,130
Timestamp(2025-03-11T15:27:46+01:00),130,8.8450,88,247,551165616,174156690,1087.7900,SInt8(18),0.0000,568.8000,31.1400,39895,,,,,,100,99,99,130
Timestamp(2025-03-11T15:27:47+01:00),130,8.8360,88,203,551165525,174158048,1096.7900,SInt8(18),0.0000,568.8000,31.1400,40098,,,,,,100,99,99,130
Timestamp(2025-03-11T15:27:48+01:00),131,8.8450,88,219,551165448,174159395,1105.4500,SInt8(18),0.0000,568.8000,31.1400,40317,,,,,,100,99,99,131
Timestamp(2025-03-11T15:27:49+01:00),132,8.7800,88,215,551165391,174160751,1114.3500,SInt8(18),0.0000,568.6000,30.2100,40532,,,,,,100,99,99,132
Timestamp(2025-03-11T15:27:50+01:00),133,8.8830,88,214,551165322,174162099,1122.9800,SInt8(18),0.0000,568.6000,30.2100,40746,,,,,,100,99,99,133
Timestamp(2025-03-11T15:27:51+01:00),134,8.8450,87,241,551165286,174163448,1131.1500,SInt8(18),0.0000,568.6000,30.2100,40987,,,,,,100,99,99,134
Timestamp(2025-03-11T15:27:52+01:00),135,8.7620,88,226,551165230,174164849,1140.1800,SInt8(18),0.0000,568.6000,30.2100,41213,,,,,,100,99,99,135
Timestamp(2025-03-11T15:27:53+01:00),135,8.7710,88,211,551165317,174166243,1148.7600,SInt8(18),0.0000,568.6000,31.5500,41424,,,,,,100,99,99,135
Timestamp(2025-03-11T15:27:54+01:00),136,8.3700,73,101,551165737,174167473,1157.5500,SInt8(18),0.0000,568.6000,31.5500,41424,,,,,,100,99,99,136
Timestamp(2025-03-11T15:27:55+01:00),136,8.1460,41,102,551166449,174168297,1166.1800,SInt8(18),0.0000,568.6000,31.5500,41627,,,,,,100,99,99,136
Timestamp(2025-03-11T15:27:56+01:00),136,7.8840,82,382,551167265,174168672,1174.6500,SInt8(18),0.0000,568.6000,31.5500,42009,,,,,,100,99,99,136
Timestamp(2025-03-11T15:27:57+01:00),136,7.2870,79,255,551168029,174168580,1181.6300,SInt8(18),0.0000,568.6000,31.5500,42264,,,,,,100,99,99,136
Timestamp(2025-03-11T15:27:58+01:00),135,6.8020,79,58,551168755,174168366,1188.2000,SInt8(18),0.0000,568.8000,31.5500,42264,,,,,,100,99,99,135
Timestamp(2025-03-11T15:27:59+01:00),135,6.1210,40,58,551169396,174168633,1193.8000,SInt8(18),0.0000,569.0000,32.4500,42380,,,,,,100,99,99,135
Timestamp(2025-03-11T15:28:00+01:00),134,6.2610,44,195,551169937,174169313,1200.0800,SInt8(18),0.0000,569.2000,32.4500,42575,,,,,,100,99,99,134
Timestamp(2025-03-11T15:28:01+01:00),134,6.6810,77,443,551170359,174170184,1206.7500,SInt8(18),0.0000,569.4000,32.4500,43018,,,,,,100,99,99,134
Timestamp(2025-03-11T15:28:02+01:00),134,7.0540,78,395,551170726,174171163,1213.8400,SInt8(18),0.0000,569.6000,32.4500,43413,,,,,,100,99,99,134
Timestamp(2025-03-11T15:28:03+01:00),137,6.9230,80,238,551171000,174172157,1220.9100,SInt8(17),0.0000,569.8000,32.4500,43651,,,,,,100,99,99,137
Timestamp(2025-03-11T15:28:04+01:00),137,7.1750,71,288,551171346,174173160,1228.0300,SInt8(18),0.0000,570.0000,33.4400,43939,,,,,,100,99,99,137
Timestamp(2025-03-11T15:28:05+01:00),137,7.1660,72,262,551171720,174174150,1235.4000,SInt8(17),0.0000,570.2000,33.4400,44201,,,,,,100,99,99,137
Timestamp(2025-03-11T15:28:06+01:00),138,7.2870,72,239,551172105,174175158,1242.8500,SInt8(17),0.0000,570.2000,33.4400,44440,,,,,,100,99,99,138
Timestamp(2025-03-11T15:28:07+01:00),139,7.2500,72,230,551172499,174176139,1250.0600,SInt8(17),0.0000,570.4000,33.4400,44670,,,,,,100,99,99,139
Timestamp(2025-03-11T15:28:08+01:00),138,7.1750,71,223,551172904,174177112,1257.5300,SInt8(17),0.0000,570.4000,33.3200,44893,,,,,,100,99,99,138
Timestamp(2025-03-11T15:28:09+01:00),139,7.2590,71,255,551173323,174178079,1264.9600,SInt8(17),0.0000,570.6000,33.3200,45148,,,,,,100,99,99,139
Timestamp(2025-03-11T15:28:10+01:00),138,7.4740,73,265,551173789,174179038,1272.4600,SInt8(17),0.0000,570.6000,33.3200,45413,,,,,,,99,99,138
Timestamp(2025-03-11T15:28:11+01:00),139,7.4740,74,286,551174281,174179955,1280.0300,SInt8(17),0.0000,570.8000,33.3200,45699,,,,,,100,99,99,139
Timestamp(2025-03-11T15:28:12+01:00),140,7.4550,74,237,551174755,174180889,1287.7000,SInt8(17),0.0000,571.0000,33.3200,45699,,,,,,100,99,99,140
Timestamp(2025-03-11T15:28:13+01:00),140,7.4650,76,237,551175246,174181795,1295.2200,SInt8(17),0.0000,571.0000,32.4500,46173,,,,,,100,99,99,140
Timestamp(2025-03-11T15:28:14+01:00),140,7.4830,75,221,551175741,174182679,1302.5600,SInt8(17),0.0000,571.2000,32.4500,46394,,,,,,100,99,99,140
Timestamp(2025-03-11T15:28:15+01:00),141,7.3900,84,183,551176243,174183528,1309.7400,SInt8(17),0.0000,571.4000,32.4500,46577,,,,,,100,99,99,141
Timestamp(2025-03-11T15:28:16+01:00),140,7.2310,86,198,551176755,174184344,1316.7100,SInt8(17),0.0000,571.4000,32.4500,46775,,,,,,,99,99,140
Timestamp(2025-03-11T15:28:17+01:00),141,7.2970,85,199,551177302,174185157,1323.7500,SInt8(17),0.0000,571.6000,32.4500,46974,,,,,,100,99,99,141
Timestamp(2025-03-11T15:28:18+01:00),141,7.2310,85,206,551177868,174185957,1331.0300,SInt8(17),0.0000,571.8000,32.4500,47180,,,,,,100,99,99,141
Timestamp(2025-03-11T15:28:19+01:00),141,7.2410,85,211,551178454,174186747,1338.1100,SInt8(17),0.0000,571.8000,33.8400,47391,,,,,,100,99,99,141
Timestamp(2025-03-11T15:28:20+01:00),141,7.2500,85,197,551179059,174187551,1345.9500,SInt8(17),0.0000,572.0000,33.8400,47588,,,,,,100,99,99,141
Timestamp(2025-03-11T15:28:21+01:00),141,6.8860,85,206,551179658,174188263,1353.2500,SInt8(17),0.0000,572.0000,33.8400,47794,,,,,,100,99,99,141
Timestamp(2025-03-11T15:28:22+01:00),142,6.9980,85,203,551180296,174188955,1360.8800,SInt8(17),0.0000,572.2000,33.8400,47997,,,,,,100,99,99,142
Timestamp(2025-03-11T15:28:23+01:00),142,7.3620,85,221,551180968,174189656,1368.6600,SInt8(17),0.0000,572.2000,33.8400,48218,,,,,,100,99,99,142
Timestamp(2025-03-11T15:28:24+01:00),141,7.4180,86,235,551181625,174190330,1376.3500,SInt8(17),0.0000,572.4000,35.1500,48453,,,,,,100,99,99,141
Timestamp(2025-03-11T15:28:25+01:00),142,7.4550,87,214,551182290,174190977,1383.8800,SInt8(17),0.0000,572.4000,35.1500,48667,,,,,,100,99,99,142
Timestamp(2025-03-11T15:28:26+01:00),142,7.5580,88,201,551182984,174191583,1391.5700,SInt8(17),0.0000,572.4000,35.1500,48868,,,,,,100,99,99,142
Timestamp(2025-03-11T15:28:27+01:00),142,7.6140,88,237,551183659,174192217,1399.0900,SInt8(17),0.0000,572.4000,35.1500,49105,,,,,,100,99,99,142
Timestamp(2025-03-11T15:28:28+01:00),142,7.5670,90,245,551184305,174192903,1406.3300,SInt8(17),0.0000,572.6000,34.4600,49350,,,,,,100,99,99,142
Timestamp(2025-03-11T15:28:29+01:00),143,7.6140,89,249,551184922,174193709,1414.1700,SInt8(17),0.0000,572.6000,34.4600,49599,,,,,,100,99,99,143
Timestamp(2025-03-11T15:28:30+01:00),143,7.6980,89,271,551185562,174194467,1421.7600,SInt8(17),0.0000,572.6000,34.4600,49870,,,,,,100,99,99,143
Timestamp(2025-03-11T15:28:31+01:00),143,7.6700,91,179,551186288,174195046,1429.3700,SInt8(17),0.0000,572.6000,34.4600,50049,,,,,,100,99,99,143
Timestamp(2025-03-11T15:28:32+01:00),143,7.6230,90,177,551187087,174195367,1436.9700,SInt8(17),0.0000,572.8000,34.4600,50226,,,,,,100,99,99,143
Timestamp(2025-03-11T15:28:33+01:00),144,7.5210,89,216,551187898,174195635,1444.9700,SInt8(17),0.0000,572.8000,34.3900,50442,,,,,,,99,99,144
Timestamp(2025-03-11T15:28:34+01:00),144,7.5950,89,257,551188685,174195969,1452.8100,SInt8(17),0.0000,573.0000,34.3900,50699,,,,,,100,99,99,144
Timestamp(2025-03-11T15:28:35+01:00),145,7.6790,91,223,551189428,174196505,1460.6900,SInt8(17),0.0000,573.0000,34.3900,50922,,,,,,100,99,99,145
Timestamp(2025-03-11T15:28:36+01:00),146,7.6790,90,205,551190137,174197014,1468.0300,SInt8(17),0.0000,573.2000,34.3900,51127,,,,,,100,99,99,146
Timestamp(2025-03-11T15:28:37+01:00),146,7.5770,89,203,551190856,174197481,1475.4300,SInt8(17),0.0000,573.2000,34.3900,51330,,,,,,100,99,99,146
Timestamp(2025-03-11T15:28:38+01:00),146,7.5490,88,216,551191578,174197929,1482.7500,SInt8(17),0.0000,573.4000,34.3900,51546,,,,,,100,99,99,146
Timestamp(2025-03-11T15:28:39+01:00),146,7.4550,88,187,551192285,174198391,1490.0500,SInt8(17),0.0000,573.4000,33.5500,51733,,,,,,100,99,99,146
Timestamp(2025-03-11T15:28:40+01:00),146,7.3340,87,190,551192985,174198798,1496.9900,SInt8(17),0.0000,573.4000,33.5500,51923,,,,,,100,99,99,146
Timestamp(2025-03-11T15:28:41+01:00),145,7.2780,86,205,551193689,174199200,1503.6800,SInt8(17),0.0000,573.6000,33.5500,52128,,,,,,100,99,99,145
Timestamp(2025-03-11T15:28:42+01:00),145,7.1940,85,194,551194414,174199604,1510.6000,SInt8(17),0.0000,573.8000,33.5500,52322,,,,,,100,99,99,145
Timestamp(2025-03-11T15:28:43+01:00),145,7.2220,84,248,551195168,174199992,1517.9100,SInt8(17),0.0000,573.8000,33.5500,52570,,,,,,100,99,99,145
Timestamp(2025-03-11T15:28:44+01:00),143,7.2870,84,196,551195929,174200393,1525.5100,SInt8(17),0.0000,574.0000,34.1800,52766,,,,,,100,99,99,143
Timestamp(2025-03-11T15:28:45+01:00),142,7.2690,85,200,551196686,174200778,1532.9700,SInt8(17),0.0000,574.0000,34.1800,52966,,,,,,100,99,99,142
Timestamp(2025-03-11T15:28:46+01:00),142,7.3250,85,182,551197439,174201202,1540.3000,SInt8(17),0.0000,574.0000,34.1800,53148,,,,,,100,99,99,142
Timestamp(2025-03-11T15:28:47+01:00),141,7.2590,85,180,551198201,174201609,1547.7600,SInt8(17),0.0000,574.0000,34.1800,53328,,,,,,100,99,99,141
Timestamp(2025-03-11T15:28:48+01:00),140,7.2220,85,221,551198961,174202041,1555.4500,SInt8(17),0.0000,574.0000,32.2300,53549,,,,,,100,99,99,140
Timestamp(2025-03-11T15:28:49+01:00),140,7.2220,84,182,551199711,174202472,1563.0100,SInt8(17),0.0000,574.2000,32.2300,53731,,,,,,100,99,99,140
Timestamp(2025-03-11T15:28:50+01:00),140,7.1940,84,193,551200453,174202905,1570.3400,SInt8(17),0.0000,574.2000,32.2300,53924,,,,,,,99,99,140
Timestamp(2025-03-11T15:28:51+01:00),140,6.9890,84,250,551201190,174203287,1577.5700,SInt8(17),0.0000,574.4000,32.2300,54174,,,,,,100,99,99,140
Timestamp(2025-03-11T15:28:52+01:00),140,7.0260,85,248,551201930,174203712,1585.1300,SInt8(17),0.0000,574.4000,32.2300,54422,,,,,,100,99,99,140
Timestamp(2025-03-11T15:28:53+01:00),140,7.2690,87,234,551202669,174204178,1592.9800,SInt8(17),0.0000,574.4000,32.2300,54656,,,,,,100,99,99,140
Timestamp(2025-03-11T15:28:54+01:00),141,7.2130,88,234,551203389,174204603,1600.4900,SInt8(17),0.0000,574.6000,32.9100,54890,,,,,,100,99,99,141
Timestamp(2025-03-11T15:28:55+01:00),142,7.2030,88,215,551204093,174205008,1607.6100,SInt8(17),0.0000,574.6000,32.9100,55105,,,,,,100,99,99,142
Timestamp(2025-03-11T15:28:56+01:00),141,7.3060,88,206,551204810,174205423,1614.6900,SInt8(17),0.0000,574.6000,32.9100,55311,,,,,,100,99,99,141
Timestamp(2025-03-11T15:28:57+01:00),141,7.2410,88,199,551205534,174205807,1621.7800,SInt8(17),0.0000,574.6000,32.9100,55510,,,,,,100,99,99,141
Timestamp(2025-03-11T15:28:58+01:00),141,7.2030,89,196,551206244,174206226,1628.7800,SInt8(17),0.0000,574.8000,31.7800,55706,,,,,,100,99,99,141
Timestamp(2025-03-11T15:28:59+01:00),142,6.9230,88,220,551206926,174206668,1635.7500,SInt8(17),0.0000,574.8000,31.7800,55926,,,,,,100,99,99,142
Timestamp(2025-03-11T15:29:00+01:00),142,6.4940,88,216,551207564,174207127,1642.6800,SInt8(17),0.0000,574.8000,31.7800,56142,,,,,,100,99,99,142
Timestamp(2025-03-11T15:29:01+01:00),141,6.7830,89,217,551208261,174207560,1649.3400,SInt8(17),0.0000,575.0000,31.7800,56359,,,,,,100,99,99,141
Timestamp(2025-03-11T15:29:02+01:00),142,6.9050,89,193,551208994,174207961,1656.2700,SInt8(17),0.0000,575.0000,31.7800,56552,,,,,,100,99,99,142
Timestamp(2025-03-11T15:29:03+01:00),143,7.1190,88,206,551209745,174208397,1663.4600,SInt8(17),0.0000,575.2000,31.7800,56758,,,,,,100,99,99,143
Timestamp(2025-03-11T15:29:04+01:00),143,6.7370,88,195,551210437,174208894,1670.6200,SInt8(17),0.0000,575.2000,30.6300,56953,,,,,,100,99,99,143
Timestamp(2025-03-11T15:29:05+01:00),143,6.7930,90,214,551211165,174209386,1678.2900,SInt8(17),0.0000,575.6000,30.6300,57167,,,,,,100,99,99,143
Timestamp(2025-03-11T15:29:06+01:00),144,6.7460,90,206,551211880,174209867,1685.9000,SInt8(17),0.0000,575.6000,30.6300,57373,,,,,,100,99,99,144
Timestamp(2025-03-11T15:29:07+01:00),144,6.6340,91,201,551212599,174210293,1693.2800,SInt8(17),0.0000,575.6000,30.6300,57574,,,,,,,99,99,144
Timestamp(2025-03-11T15:29:08+01:00),144,6.9140,91,207,551213360,174210725,1700.4900,SInt8(17),0.0000,575.8000,30.6300,57781,,,,,,100,99,99,144
Timestamp(2025-03-11T15:29:09+01:00),144,7.4550,93,238,551214213,174211165,1708.3700,SInt8(17),0.0000,575.8000,30.6600,58019,,,,,,100,99,99,144
Timestamp(2025-03-11T15:29:10+01:00),143,7.8560,89,131,551215087,174211675,1716.9500,SInt8(17),0.0000,575.8000,30.6600,58150,,,,,,100,99,99,143
Timestamp(2025-03-11T15:29:11+01:00),142,8.0060,80,153,551215969,174212235,1726.0900,SInt8(17),0.0000,575.8000,30.6600,58303,,,,,,100,99,99,142
Timestamp(2025-03-11T15:29:12+01:00),141,7.6980,80,178,551216796,174212705,1734.8900,SInt8(17),0.0000,575.8000,30.6600,58481,,,,,,,99,99,141
Timestamp(2025-03-11T15:29:13+01:00),140,7.3150,78,156,551217550,174213204,1742.6600,SInt8(17),0.0000,575.8000,32.2500,58637,,,,,,100,98,98,140
Timestamp(2025-03-11T15:29:14+01:00),140,6.9510,78,161,551218287,174213741,1750.2900,SInt8(17),0.0000,576.0000,32.2500,58798,,,,,,100,98,98,140
Timestamp(2025-03-11T15:29:15+01:00),138,7.2410,78,167,551219058,174214194,1758.1200,SInt8(17),0.0000,576.0000,32.2500,58965,,,,,,100,98,98,138
Timestamp(2025-03-11T15:29:16+01:00),138,7.0350,78,169,551219826,174214581,1765.7000,SInt8(17),0.0000,576.0000,32.2500,59134,,,,,,100,98,98,138
Timestamp(2025-03-11T15:29:17+01:00),137,6.9980,78,164,551220609,174214929,1773.1300,SInt8(17),0.0000,576.0000,32.2500,59298,,,,,,100,98,98,137
Timestamp(2025-03-11T15:29:18+01:00),136,6.5970,77,183,551221327,174215333,1779.8800,SInt8(17),0.0000,576.0000,32.2500,59481,,,,,,100,98,98,136
Timestamp(2025-03-11T15:29:19+01:00),136,6.3360,78,176,551222112,174215740,1787.1900,SInt8(17),0.0000,576.0000,33.3100,59657,,,,,,100,98,98,136
Timestamp(2025-03-11T15:29:20+01:00),135,7.1290,78,171,551222984,174216215,1795.7800,SInt8(17),0.0000,576.2000,33.3100,59828,,,,,,100,98,98,135
Timestamp(2025-03-11T15:29:21+01:00),134,7.6600,78,169,551223867,174216691,1804.7000,SInt8(17),0.0000,576.2000,33.3100,59997,,,,,,100,98,98,134
Timestamp(2025-03-11T15:29:22+01:00),134,7.9960,77,160,551224771,174217120,1814.3400,SInt8(17),0.0000,576.2000,33.3100,60157,,,,,,100,98,98,134
Timestamp(2025-03-11T15:29:23+01:00),134,7.9220,78,154,551225615,174217510,1823.1100,SInt8(17),0.0000,576.2000,34.4100,60311,,,,,,100,98,98,134
Timestamp(2025-03-11T15:29:24+01:00),134,7.6510,78,170,551226415,174217853,1831.6900,SInt8(17),0.0000,576.4000,34.4100,60481,,,,,,,98,98,134
Timestamp(2025-03-11T15:29:25+01:00),134,7.5860,78,168,551227168,174218287,1839.6900,SInt8(17),0.0000,576.4000,34.4100,60481,,,,,,100,98,98,134
Timestamp(2025-03-11T15:29:26+01:00),133,7.4460,78,168,551227872,174218744,1847.0600,SInt8(17),0.0000,576.4000,34.4100,60817,,,,,,100,98,98,133
Timestamp(2025-03-11T15:29:27+01:00),133,7.4270,79,188,551228575,174219239,1853.8100,SInt8(17),0.0000,576.4000,34.4100,61005,,,,,,100,98,98,133
Timestamp(2025-03-11T15:29:28+01:00),133,7.6230,79,155,551229341,174219741,1861.7400,SInt8(17),0.0000,576.4000,33.1800,61160,,,,,,100,98,98,133
Timestamp(2025-03-11T15:29:29+01:00),132,7.7440,79,168,551230105,174220225,1869.4500,SInt8(17),0.0000,576.6000,33.1800,61328,,,,,,100,98,98,132
Timestamp(2025-03-11T15:29:30+01:00),132,8.0520,79,164,551230898,174220738,1877.6400,SInt8(17),0.0000,576.6000,33.1800,61492,,,,,,100,98,98,132
Timestamp(2025-03-11T15:29:31+01:00),132,7.9960,79,148,551231654,174221255,1885.5800,SInt8(17),0.0000,576.6000,33.1800,61640,,,,,,100,98,98,132
Timestamp(2025-03-11T15:29:32+01:00),132,7.9310,78,158,551232431,174221716,1893.1700,SInt8(17),0.0000,576.6000,33.1800,61798,,,,,,,98,98,132
Timestamp(2025-03-11T15:29:33+01:00),131,7.9400,78,160,551233233,174222170,1901.0300,SInt8(17),0.0000,576.6000,31.1700,61958,,,,,,100,98,98,131
Timestamp(2025-03-11T15:29:34+01:00),131,7.7910,78,160,551234043,174222618,1909.1400,SInt8(17),0.0000,576.6000,31.1700,62118,,,,,,100,98,98,131
Timestamp(2025-03-11T15:29:35+01:00),132,7.8000,78,175,551234868,174223073,1917.2700,SInt8(17),0.0000,576.6000,31.1700,62293,,,,,,100,98,98,132
Timestamp(2025-03-11T15:29:36+01:00),132,7.9500,78,175,551235720,174223539,1925.9700,SInt8(17),0.0000,576.6000,31.1700,62468,,,,,,100,98,98,132
Timestamp(2025-03-11T15:29:37+01:00),132,8.0520,78,205,551236558,174224007,1934.5800,SInt8(17),0.0000,576.6000,31.1700,62673,,,,,,100,98,98,132
Timestamp(2025-03-11T15:29:38+01:00),132,8.0710,79,239,551237377,174224463,1942.6800,SInt8(17),0.0000,576.6000,31.8000,62912,,,,,,100,98,98,132
Timestamp(2025-03-11T15:29:39+01:00),133,8.1080,79,247,551238211,174224918,1950.9800,SInt8(17),0.0000,576.6000,31.8000,63159,,,,,,100,98,98,133
